2;24;20;1;2;2;4;3;5;1;1
2;24;20;1;2;2;4;3;5;1;12
2;24;20;1;2;2;4;3;5;1;10
2;24;20;1;2;2;4;3;5;1;13
2;24;20;1;2;2;4;3;5;1;7
2;33;6;0;4;3;4;4;2;1;3
2;33;6;0;4;3;4;4;2;1;10
2;33;6;0;4;3;4;4;2;1;4
2;33;6;0;4;3;4;4;2;1;9
2;28;71;1;4;2;4;1;2;1;5
2;28;71;1;4;2;4;1;2;1;7
2;28;71;1;4;2;4;1;2;1;12
2;28;71;1;4;2;4;1;2;1;10
2;28;71;1;4;2;4;1;2;1;1
2;28;71;1;4;2;4;1;2;1;13
2;28;71;1;4;2;4;1;2;1;6
2;28;71;1;4;2;4;1;2;1;4
2;33;72;1;3;1;6;3;2;2;1
2;33;72;1;3;1;6;3;2;2;5
2;33;72;1;3;1;6;3;2;2;13
2;34;73;0;5;5;4;3;6;1;1
2;34;73;0;5;5;4;3;6;1;3
2;34;73;0;5;5;4;3;6;1;13
2;29;74;1;4;2;4;3;2;1;5
2;29;74;1;4;2;4;3;2;1;9
2;29;74;1;4;2;4;3;2;1;10
2;29;74;1;4;2;4;3;2;1;13
2;29;74;1;4;2;4;3;2;1;1
2;29;74;1;4;2;4;3;2;1;8
2;29;74;1;4;2;4;3;2;1;11
2;24;75;1;1;1;4;3;2;6;1
2;24;75;1;1;1;4;3;2;6;4
2;24;75;1;1;1;4;3;2;6;5
2;58;2;1;4;4;4;4;2;1;6
2;58;2;1;4;4;4;4;2;1;13
2;43;76;1;1;1;4;6;2;1;1
2;43;76;1;1;1;4;6;2;1;10
2;43;76;1;1;1;4;6;2;1;6
2;43;76;1;1;1;4;6;2;1;13
2;43;76;1;1;1;4;6;2;1;4
2;35;29;1;2;4;4;3;2;1;13
2;35;29;1;2;4;4;3;2;1;3
2;35;29;1;2;4;4;3;2;1;2
1;40;77;1;2;3;4;4;1;1;1
1;40;77;1;2;3;4;4;1;1;10
1;40;77;1;2;3;4;4;1;1;13
1;40;77;1;2;3;4;4;1;1;7
1;40;77;1;2;3;4;4;1;1;8
1;40;77;1;2;3;4;4;1;1;12
1;40;77;1;2;3;4;4;1;1;5
2;27;78;1;4;4;1;2;2;1;5
2;27;78;1;4;4;1;2;2;1;1
2;27;78;1;4;4;1;2;2;1;10
2;27;78;1;4;4;1;2;2;1;9
2;27;78;1;4;4;1;2;2;1;7
2;27;78;1;4;4;1;2;2;1;8
2;27;78;1;4;4;1;2;2;1;13
2;27;21;1;4;4;4;6;2;5;3
2;27;21;1;4;4;4;6;2;5;1
2;27;21;1;4;4;4;6;2;5;5
2;27;21;1;4;4;4;6;2;5;7
2;27;21;1;4;4;4;6;2;5;13
2;27;21;1;4;4;4;6;2;5;10
1;27;68;1;3;2;4;3;6;1;1
1;27;68;1;3;2;4;3;6;1;10
1;27;68;1;3;2;4;3;6;1;9
1;27;68;1;3;2;4;3;6;1;12
2;29;1;1;4;4;4;3;2;6;10
2;29;1;1;4;4;4;3;2;6;13
2;29;1;1;4;4;4;3;2;6;4
1;27;24;1;1;2;6;3;6;5;4
1;27;24;1;1;2;6;3;6;5;10
1;27;24;1;1;2;6;3;6;5;1
1;27;24;1;1;2;6;3;6;5;8
1;27;24;1;1;2;6;3;6;5;13
1;27;24;1;1;2;6;3;6;5;2
2;29;79;0;5;5;4;3;2;1;10
2;29;79;0;5;5;4;3;2;1;13
2;29;79;0;5;5;4;3;2;1;1
2;29;79;0;5;5;4;3;2;1;9
2;29;79;0;5;5;4;3;2;1;8
2;29;79;0;5;5;4;3;2;1;5
2;29;79;0;5;5;4;3;2;1;3
2;29;79;0;5;5;4;3;2;1;4
1;30;1;1;4;2;1;4;5;6;10
1;30;1;1;4;2;1;4;5;6;3
1;30;1;1;4;2;1;4;5;6;2
1;30;1;1;4;2;1;4;5;6;1
1;30;1;1;4;2;1;4;5;6;9
1;30;1;1;4;2;1;4;5;6;13
1;30;1;1;4;2;1;4;5;6;12
2;27;52;1;1;2;1;6;2;6;10
2;27;52;1;1;2;1;6;2;6;1
2;27;52;1;1;2;1;6;2;6;13
2;24;18;0;2;1;2;3;2;1;1
2;24;18;0;2;1;2;3;2;1;13
2;24;18;0;2;1;2;3;2;1;5
2;24;18;0;2;1;2;3;2;1;4
2;45;80;0;2;2;4;7;6;6;13
2;45;80;0;2;2;4;7;6;6;4
2;45;80;0;2;2;4;7;6;6;10
2;45;80;0;2;2;4;7;6;6;7
